Stages_Data
Metric
Time,Kilometers,KPH,Watts,HR,RPM
164:40,94.29,33.87,177,155,98
164:41,94.30,34.37,184,155,97
164:42,94.31,34.68,188,155,95
164:43,94.32,34.10,180,156,95
164:44,94.33,34.95,192,156,96
164:45,94.34,34.68,188,156,97
164:46,94.35,34.87,191,155,98
164:47,94.36,34.16,181,155,98
164:48,94.37,35.28,197,156,99
164:49,94.38,34.73,189,156,98
164:50,94.39,33.57,173,156,97
164:51,94.40,33.29,169,156,95
164:52,94.41,34.60,187,155,92
164:53,94.42,34.52,186,155,92
164:54,94.43,35.42,199,155,93
164:55,94.44,35.82,205,156,92
164:56,94.45,36.92,222,156,93
164:57,94.46,36.42,214,155,92
164:58,94.47,35.28,197,155,91
164:59,94.48,36.16,210,155,91
165:00,94.49,35.95,207,154,91
165:01,94.50,34.81,190,154,91
165:02,94.51,35.23,196,154,89
165:03,94.52,35.23,196,154,89
165:04,94.53,35.82,205,154,91
165:05,94.54,35.36,198,155,91
165:06,94.55,35.36,198,155,90
165:07,94.56,35.15,195,155,90
165:08,94.57,36.87,221,155,91
165:09,94.58,35.95,207,155,91
165:10,94.59,35.63,202,155,91
165:11,94.60,35.36,198,156,90
165:12,94.61,36.23,211,155,91
165:13,94.62,36.23,211,156,94
165:14,94.63,35.55,201,156,94
165:15,94.64,34.87,191,156,93
165:16,94.65,35.28,197,156,92
165:17,94.66,35.42,199,156,91
165:18,94.67,34.73,189,156,90
165:19,94.68,35.15,195,156,90
165:20,94.68,33.73,175,157,88
165:21,94.69,35.63,202,156,89
165:22,94.70,34.60,187,157,90
165:23,94.71,34.95,192,156,91
165:24,94.72,34.52,186,157,90
165:25,94.73,35.23,196,157,89
165:26,94.74,35.63,202,157,89
165:27,94.75,35.02,193,157,90
165:28,94.76,34.95,192,157,90
165:29,94.77,35.90,206,157,90
165:30,94.78,35.42,199,157,91
165:31,94.79,35.15,195,157,91
165:32,94.80,35.28,197,158,91
165:33,94.81,35.28,197,158,91
165:34,94.82,34.81,190,158,90
165:35,94.83,35.23,196,158,90
165:36,94.84,35.36,198,158,89
165:37,94.85,35.76,204,157,90
165:38,94.86,34.87,191,158,90
165:39,94.87,35.15,195,157,90
165:40,94.88,35.36,198,157,89
165:41,94.89,35.23,196,157,89
165:42,94.90,35.69,203,157,90
165:43,94.91,34.95,192,157,90
165:44,94.92,35.28,197,157,90
165:45,94.93,36.35,213,157,90
165:46,94.94,35.63,202,157,91
165:47,94.95,34.81,190,157,89
165:48,94.96,35.55,201,156,90
165:49,94.97,36.03,208,156,91
165:50,94.98,35.82,205,156,91
165:51,94.99,34.95,192,156,91
165:52,95.00,35.95,207,156,91
165:53,95.01,36.08,209,156,91
165:54,95.02,35.95,207,156,91
165:55,95.03,34.60,187,156,90
165:56,95.04,35.63,202,156,90
165:57,95.05,35.76,204,156,91
165:58,95.06,36.16,210,155,90
165:59,95.07,34.37,184,155,90
166:00,95.08,35.28,197,155,90
166:01,95.09,34.37,184,155,90
166:02,95.10,34.68,188,155,88
166:03,95.11,34.10,180,155,87
166:04,95.12,34.73,189,155,86
166:05,95.13,37.29,228,155,86
166:06,95.14,35.42,199,154,90
166:07,95.15,35.15,195,154,91
166:08,95.16,34.60,187,154,93
166:09,95.17,35.76,204,154,93
166:10,95.18,35.28,197,154,92
166:11,95.18,35.02,193,154,92
166:12,95.19,35.50,200,154,92
166:13,95.20,36.08,209,154,93
166:14,95.21,35.36,198,154,92
166:15,95.22,35.76,204,154,94
166:16,95.23,35.42,199,154,94
166:17,95.24,35.95,207,154,94
166:18,95.25,35.76,204,154,94
166:19,95.26,35.63,202,154,93
166:20,95.27,36.53,216,153,94
166:21,95.28,37.11,225,153,97
166:22,95.29,35.63,202,153,98
166:23,95.30,35.02,193,153,99
166:24,95.31,36.79,220,153,97
166:25,95.32,37.24,227,153,98
166:26,95.34,37.55,232,153,98
166:27,95.35,36.74,219,152,99
166:28,95.36,36.48,215,153,98
166:29,95.37,35.76,204,153,97
166:30,95.38,35.28,197,153,96
166:31,95.39,35.76,204,152,95
166:32,95.40,36.42,214,153,95
166:33,95.41,36.66,218,153,96
166:34,95.42,35.82,205,153,96
166:35,95.43,35.69,203,153,96
166:36,95.44,35.15,195,153,96
166:37,95.45,35.76,204,153,96
166:38,95.46,36.29,212,153,95
166:39,95.46,34.95,192,154,95
166:40,95.47,34.45,185,153,94
166:41,95.48,36.03,208,154,93
166:42,95.49,36.53,216,154,94
166:43,95.50,34.81,190,154,94
166:44,95.51,35.08,194,155,93
166:45,95.52,36.08,209,155,94
166:46,95.53,36.53,216,155,95
166:47,95.54,35.69,203,155,96
166:48,95.55,33.87,177,155,94
166:49,95.56,36.23,211,156,93
166:50,95.57,36.98,223,156,93
166:51,95.58,36.92,222,156,93
166:52,95.59,36.35,213,157,94
166:53,95.60,36.48,215,157,93
166:54,95.61,36.66,218,157,93
166:55,95.62,36.61,217,157,94
166:56,95.63,35.42,199,157,93
166:57,95.64,35.90,206,157,94
166:58,95.65,35.28,197,157,93
166:59,95.66,35.02,193,158,93
167:00,95.67,35.90,206,159,90
167:01,95.68,37.37,229,159,91
167:02,95.69,35.23,196,160,90
167:03,95.70,34.02,179,160,88
167:04,95.71,33.87,177,160,89
167:05,95.72,34.24,182,161,89
167:06,95.73,37.05,224,161,89
167:07,95.74,36.42,214,161,90
167:08,95.75,35.08,194,161,91
167:09,95.76,33.79,176,161,91
167:10,95.77,33.95,178,162,89
167:11,95.78,33.95,178,161,89
167:12,95.79,36.23,211,161,89
167:13,95.80,35.55,201,161,90
167:14,95.81,35.42,199,161,91
167:15,95.82,35.82,205,161,92
167:16,95.83,35.15,195,161,92
167:17,95.84,35.28,197,161,91
167:18,95.85,33.95,178,161,90
167:19,95.86,36.48,215,161,91
167:20,95.87,35.90,206,161,92
167:21,95.88,34.68,188,161,92
167:22,95.89,34.52,186,161,93
167:23,95.90,34.73,189,161,93
167:24,95.91,35.63,202,161,95
167:25,95.92,34.60,187,161,95
167:26,95.93,34.02,179,161,95
167:27,95.94,33.79,176,161,95
167:28,95.95,35.15,195,160,94
167:29,95.96,34.60,187,160,95
167:30,95.97,34.52,186,160,96
167:31,95.98,35.15,195,160,96
167:32,95.98,34.02,179,159,96
167:33,95.99,33.79,176,159,94
167:34,96.00,34.33,183,159,96
167:35,96.01,34.52,186,159,95
167:36,96.02,34.33,183,159,96
167:37,96.03,35.28,197,158,94
167:38,96.04,35.50,200,158,95
167:39,96.05,34.68,188,158,95
167:40,96.06,34.37,184,158,97
167:41,96.07,33.79,176,158,96
167:42,96.08,34.52,186,158,96
167:43,96.09,34.60,187,158,95
167:44,96.10,34.24,182,158,95
167:45,96.11,34.73,189,157,95
167:46,96.12,34.87,191,157,95
167:47,96.13,34.16,181,157,96
167:48,96.14,34.37,184,157,96
167:49,96.15,34.02,179,157,95
167:50,96.16,34.33,183,156,96
167:51,96.17,34.95,192,156,96
167:52,96.18,35.15,195,156,96
167:53,96.19,35.50,200,156,96
167:54,96.20,35.90,206,156,97
167:55,96.21,35.23,196,155,98
167:56,96.22,33.87,177,156,97
167:57,96.22,34.95,192,155,96
167:58,96.23,34.33,183,155,96
167:59,96.24,33.29,169,155,94
168:00,96.25,34.45,185,155,94
168:01,96.26,33.57,173,156,93
168:02,96.27,34.45,185,155,94
168:03,96.28,34.52,186,155,94
168:04,96.29,34.60,187,155,95
168:05,96.30,34.10,180,155,94
168:06,96.31,34.95,192,154,95
168:07,96.32,34.60,187,154,94
168:08,96.33,35.15,195,154,95
168:09,96.34,34.68,188,154,96
168:10,96.35,30.70,137,154,93
168:11,96.36,31.56,147,154,93
168:12,96.37,34.37,184,154,96
168:13,96.38,34.45,185,154,96
168:14,96.39,33.52,172,155,94
168:15,96.40,31.88,151,155,89
168:16,96.41,37.72,235,154,78
168:17,96.42,36.61,217,154,79
168:18,96.43,37.24,227,154,78
168:19,96.44,37.29,228,155,78
168:20,96.45,37.55,232,155,78
168:21,96.46,37.67,234,155,78
168:22,96.47,36.92,222,155,77
168:23,96.48,36.87,221,155,77
168:24,96.49,37.55,232,155,77
168:25,96.50,37.42,230,155,77
168:26,96.51,37.42,230,155,77
168:27,96.52,37.98,239,156,78
168:28,96.53,37.24,227,156,78
168:29,96.54,37.59,233,157,78
168:30,96.55,38.08,241,157,78
168:31,96.56,37.37,229,157,78
168:32,96.57,36.66,218,157,77
168:33,96.58,36.42,214,157,77
168:34,96.59,38.21,243,158,77
168:35,96.60,36.79,220,158,79
168:36,96.61,36.98,223,158,78
168:37,96.62,37.24,227,158,77
168:38,96.63,36.16,210,158,77
168:39,96.64,36.61,217,159,77
168:40,96.65,36.87,221,158,77
168:41,96.66,37.24,227,158,77
168:42,96.67,37.11,225,159,79
168:43,96.69,37.48,231,159,78
168:44,96.70,37.59,233,159,78
168:45,96.71,36.92,222,159,78
168:46,96.72,37.37,229,159,77
168:47,96.73,38.03,240,159,77
168:48,96.74,36.66,218,159,77
168:49,96.75,37.17,226,160,76
168:50,96.76,35.95,207,160,77
168:51,96.77,35.95,207,160,76
168:52,96.78,36.48,215,160,75
168:53,96.79,36.98,223,160,76
168:54,96.80,37.24,227,160,77
168:55,96.81,37.11,225,160,76
168:56,96.82,36.87,221,160,76
168:57,96.83,37.37,229,161,74
168:58,96.84,37.79,236,161,76
168:59,96.85,36.74,219,161,77
169:00,96.86,35.69,203,161,75
169:01,96.87,37.55,232,161,75
169:02,96.88,37.17,226,161,76
169:03,96.89,36.61,217,161,75
169:04,96.90,37.05,224,161,75
169:05,96.91,36.74,219,161,77
169:06,96.92,35.69,203,162,76
169:07,96.93,36.66,218,162,74
169:08,96.94,36.53,216,162,74
169:09,96.95,36.87,221,162,74
169:10,96.96,36.08,209,162,74
169:11,96.97,36.74,219,162,73
169:12,96.98,36.42,214,162,73
169:13,96.99,36.23,211,162,75
169:14,97.00,36.74,219,162,75
169:15,97.01,36.61,217,162,75
169:16,97.02,37.37,229,162,75
169:17,97.03,36.79,220,162,76
169:18,97.04,36.87,221,163,74
169:19,97.05,36.61,217,162,74
169:20,97.06,36.74,219,163,74
169:21,97.07,36.23,211,162,74
169:22,97.08,36.29,212,162,74
169:23,97.09,36.08,209,162,72
169:24,97.10,36.16,210,162,73
169:25,97.11,36.08,209,163,73
169:26,97.12,35.63,202,163,72
169:27,97.13,35.95,207,163,72
169:28,97.14,35.95,207,163,74
169:29,97.15,35.36,198,163,74
169:30,97.16,35.02,193,163,72
169:31,97.17,34.95,192,163,70
169:32,97.18,35.02,193,163,71
169:33,97.19,36.29,212,163,71
169:34,97.20,35.69,203,163,72
169:35,97.21,35.55,201,163,73
169:36,97.22,36.42,214,163,73
169:37,97.23,35.69,203,163,73
169:38,97.24,35.36,198,163,72
169:39,97.25,35.36,198,163,72
169:40,97.26,35.82,205,163,71
169:41,97.27,35.28,197,163,72
169:42,97.28,36.08,209,163,73
169:43,97.29,36.61,217,163,73
169:44,97.30,35.90,206,164,72
169:45,97.31,36.03,208,164,72
169:46,97.32,31.96,152,164,74
169:47,97.33,30.27,132,164,79
169:48,97.34,31.48,146,164,82
169:49,97.35,32.75,162,164,84
169:50,97.36,30.62,136,164,85
169:51,97.37,30.96,140,165,86
169:52,97.37,31.40,145,164,84
169:53,97.38,32.12,154,164,85
169:54,97.39,31.22,143,164,86
169:55,97.40,33.79,176,164,87
169:56,97.41,33.73,175,164,88
169:57,97.42,32.81,163,165,88
169:58,97.43,33.79,176,164,88
169:59,97.44,33.07,166,164,89
170:00,97.45,32.89,164,164,88
170:01,97.46,31.56,147,164,88
170:02,97.46,28.22,110,164,84
170:03,97.47,29.64,125,164,84
170:04,97.48,34.52,186,164,84
170:05,97.49,32.28,156,165,86
170:06,97.50,29.91,128,164,87
170:07,97.51,30.70,137,165,85
170:08,97.52,30.27,132,164,85
170:09,97.52,32.04,153,164,85
170:10,97.53,32.28,156,164,86
170:11,97.54,33.29,169,164,88
170:12,97.55,32.20,155,164,88
170:13,97.56,34.02,179,164,90
170:14,97.57,34.87,191,164,91
170:15,97.58,34.33,183,164,92
170:16,97.59,30.88,139,164,91
170:17,97.60,32.04,153,164,92
170:18,97.61,30.78,138,164,90
170:19,97.62,31.30,144,164,89
170:20,97.62,34.68,188,164,89
170:21,97.63,35.15,195,163,91
170:22,97.64,34.73,189,163,93
170:23,97.65,34.33,183,163,94
170:24,97.66,34.33,183,163,94
170:25,97.67,34.16,181,162,93
170:26,97.68,34.16,181,163,93
170:27,97.69,34.16,181,163,93
170:28,97.70,33.29,169,163,92
170:29,97.71,35.02,193,162,92
170:30,97.72,34.73,189,163,93
170:31,97.73,34.87,191,163,94
170:32,97.74,33.79,176,163,94
170:33,97.75,34.24,182,163,93
170:34,97.76,35.63,202,163,93
170:35,97.77,36.03,208,162,95
170:36,97.78,35.23,196,163,95
170:37,97.79,33.44,171,163,96
170:38,97.80,31.88,151,162,92
170:39,97.81,32.81,163,162,91
170:40,97.81,32.75,162,162,91
170:41,97.82,32.75,162,161,91
170:42,97.83,32.59,160,161,91
170:43,97.84,33.36,170,161,91
170:44,97.85,35.28,197,161,94
170:45,97.86,33.44,171,160,95
170:46,97.87,33.57,173,160,95
170:47,97.88,32.36,157,160,93
170:48,97.89,33.29,169,159,92
170:49,97.90,33.73,175,159,93
170:50,97.91,34.68,188,159,94
170:51,97.92,33.95,178,158,94
170:52,97.93,33.44,171,158,95
170:53,97.94,34.02,179,158,95
170:54,97.95,34.52,186,158,95
170:55,97.95,35.23,196,158,98
170:56,97.96,33.07,166,158,96
170:57,97.97,34.37,184,158,95
170:58,97.98,34.37,184,157,93
170:59,97.99,35.08,194,157,92
171:00,98.00,36.29,212,157,92
171:01,98.01,34.73,189,157,91
171:02,98.02,34.81,190,156,91
171:03,98.03,34.16,181,156,92
171:04,98.04,34.33,183,156,90
171:05,98.05,35.15,195,156,86
171:06,98.06,34.73,189,156,88
171:07,98.07,34.52,186,156,89
171:08,98.08,35.02,193,156,94
171:09,98.09,35.50,200,155,95
171:10,98.10,34.60,187,155,94
171:11,98.11,33.95,178,156,93
171:12,98.12,33.52,172,156,91
171:13,98.13,34.02,179,156,91
171:14,98.14,34.73,189,156,91
171:15,98.15,34.16,181,156,92
171:16,98.16,33.29,169,156,91
171:17,98.17,33.21,168,156,90
171:18,98.17,33.95,178,156,90
171:19,98.18,34.73,189,155,91
171:20,98.19,33.87,177,155,91
171:21,98.20,33.73,175,155,91
171:22,98.21,35.02,193,155,91
171:23,98.22,34.45,185,155,91
171:24,98.23,33.87,177,155,91
171:25,98.24,33.79,176,155,91
171:26,98.25,34.10,180,154,90
171:27,98.26,34.16,181,154,90
171:28,98.27,33.52,172,154,90
171:29,98.28,34.33,183,154,90
171:30,98.29,34.87,191,154,91
171:31,98.30,33.87,177,153,91
171:32,98.31,33.52,172,153,91
171:33,98.32,33.52,172,153,90
171:34,98.33,32.20,155,153,89
171:35,98.34,34.52,186,153,89
171:36,98.34,33.21,168,153,90
171:37,98.35,34.60,187,153,91
171:38,98.36,35.08,194,154,92
171:39,98.37,35.90,206,154,91
171:40,98.38,35.95,207,154,92
171:41,98.39,35.82,205,154,91
171:42,98.40,34.45,185,154,91
171:43,98.41,35.08,194,154,91
171:44,98.42,35.69,203,155,91
171:45,98.43,34.45,185,155,91
171:46,98.44,34.02,179,155,91
171:47,98.45,34.52,186,155,91
171:48,98.46,34.95,192,156,90
171:49,98.47,34.81,190,156,89
171:50,98.48,33.73,175,155,90
171:51,98.49,35.95,207,156,90
171:52,98.50,35.08,194,156,90
171:53,98.51,33.44,171,156,89
171:54,98.52,32.67,161,156,88
171:55,98.53,33.65,174,156,88
171:56,98.54,34.16,181,156,88
171:57,98.55,35.50,200,155,91
171:58,98.56,35.76,204,155,92
171:59,98.57,35.76,204,155,94
172:00,98.58,36.03,208,155,95
172:01,98.59,36.23,211,154,96
172:02,98.60,36.53,216,154,97
172:03,98.61,36.79,220,155,98
172:04,98.62,36.92,222,155,99
172:05,98.63,36.92,222,155,97
172:06,98.64,37.90,238,155,97
172:07,98.65,36.08,209,154,97
172:08,98.66,36.61,217,155,98
172:09,98.67,36.16,210,155,97
172:10,98.68,36.35,213,155,97
172:11,98.69,35.42,199,155,97
172:12,98.70,34.60,187,155,95
172:13,98.71,33.95,178,155,94
172:14,98.72,35.55,201,155,94
172:15,98.73,34.95,192,155,95
172:16,98.74,29.09,119,154,87
172:17,98.74,29.09,119,155,87
172:18,98.75,29.09,119,155,87
172:19,98.76,29.09,119,154,87
172:20,98.77,29.09,119,154,87
172:21,98.78,29.09,119,153,87
172:22,98.78,29.09,119,153,87
172:23,98.79,29.09,119,152,87
172:24,98.80,29.09,119,152,87
172:25,98.81,29.09,119,152,87
172:26,98.82,29.09,119,152,87
172:27,98.82,29.09,119,152,87
172:28,98.83,29.09,119,152,87
172:29,98.84,29.09,119,152,87
172:30,98.85,29.09,119,153,87
172:31,98.86,23.49,69,153,43
172:32,98.86,21.27,54,153,22
172:33,98.87,28.22,110,153,51
172:34,98.88,31.04,141,153,65
172:35,98.89,30.70,137,153,71
172:36,98.89,31.56,147,153,78
172:37,98.90,32.59,160,153,80
172:38,98.91,32.75,162,152,84
172:39,98.92,33.21,168,153,88
172:40,98.93,33.36,170,153,90
172:41,98.94,33.44,171,152,91
172:42,98.95,33.29,169,152,91
172:43,98.96,33.44,171,151,90
172:44,98.97,33.29,169,150,91
172:45,98.98,34.33,183,149,92
172:46,98.99,32.75,162,148,92
172:47,99.00,33.29,169,148,92
172:48,99.01,33.65,174,148,91
172:49,99.01,34.33,183,147,90
172:50,99.02,34.45,185,146,91
172:51,99.03,33.44,171,146,91
172:52,99.04,34.33,183,146,90
172:53,99.05,32.44,158,145,90
172:54,99.06,32.51,159,145,90
172:55,99.07,34.10,180,145,90
172:56,99.08,33.44,171,144,91
172:57,99.09,34.73,189,145,91
172:58,99.10,34.37,184,144,91
172:59,99.11,32.67,161,144,90
173:00,99.12,33.29,169,144,90
173:01,99.13,34.37,184,145,91
173:02,99.14,34.52,186,145,90
173:03,99.15,33.07,166,146,89
173:04,99.16,34.95,192,146,89
173:05,99.17,33.95,178,146,89
173:06,99.17,33.73,175,147,88
173:07,99.18,32.67,161,147,88
173:08,99.19,33.36,170,146,87
173:09,99.20,33.79,176,146,88
173:10,99.21,32.99,165,146,90
173:11,99.22,33.65,174,146,91
173:12,99.23,33.79,176,146,91
173:13,99.24,33.52,172,146,91
173:14,99.25,35.28,197,146,91
173:15,99.26,34.87,191,147,93
173:16,99.27,34.81,190,147,94
173:17,99.28,34.33,183,147,94
173:18,99.29,32.67,161,147,94
173:19,99.30,33.57,173,148,94
173:20,99.31,32.59,160,148,93
173:21,99.32,35.23,196,148,93
173:22,99.33,35.08,194,148,93
173:23,99.33,34.02,179,147,93
173:24,99.34,34.95,192,147,94
173:25,99.35,35.28,197,148,95
173:26,99.36,34.60,187,148,96
173:27,99.37,34.73,189,148,96
173:28,99.38,34.87,191,148,96
173:29,99.39,34.68,188,148,95
173:30,99.40,34.24,182,148,95
173:31,99.41,34.52,186,148,94
173:32,99.42,34.60,187,148,93
173:33,99.43,35.02,193,149,93
173:34,99.44,34.60,187,148,93
173:35,99.45,34.45,185,149,94
173:36,99.46,35.15,195,149,94
173:37,99.47,34.95,192,149,95
173:38,99.48,34.81,190,149,94
173:39,99.49,35.50,200,149,95
173:40,99.50,35.28,197,149,94
173:41,99.51,35.23,196,150,94
173:42,99.52,35.76,204,150,94
173:43,99.53,35.55,201,150,96
173:44,99.54,35.28,197,150,96
173:45,99.55,35.23,196,151,97
173:46,99.56,34.87,191,151,94
173:47,99.57,34.87,191,151,94
173:48,99.58,35.69,203,151,95
173:49,99.59,35.63,202,150,96
173:50,99.60,35.28,197,151,96
173:51,99.61,35.08,194,151,96
173:52,99.62,34.73,189,150,95
173:53,99.63,34.45,185,151,94
173:54,99.64,34.24,182,150,94
173:55,99.64,33.36,170,150,94
173:56,99.65,33.57,173,150,93
173:57,99.66,33.65,174,150,92
173:58,99.67,34.95,192,150,94
173:59,99.68,34.81,190,150,94
174:00,99.69,35.50,200,150,95
174:01,99.70,34.81,190,150,95
174:02,99.71,34.60,187,150,95
174:03,99.72,35.36,198,150,95
174:04,99.73,34.52,186,150,94
174:05,99.74,35.02,193,150,94
174:06,99.75,35.08,194,150,95
174:07,99.76,35.15,195,150,95
174:08,99.77,34.10,180,150,93
174:09,99.78,34.81,190,150,93
174:10,99.79,35.55,201,150,94
174:11,99.80,34.81,190,150,95
174:12,99.81,33.73,175,150,93
174:13,99.82,34.60,187,150,93
174:14,99.83,34.02,179,150,93
174:15,99.84,34.87,191,150,94
174:16,99.85,35.08,194,151,93
174:17,99.86,34.81,190,151,92
174:18,99.87,34.16,181,150,92
174:19,99.88,34.81,190,150,92
174:20,99.89,34.24,182,151,92
174:21,99.90,34.73,189,150,92
174:22,99.90,33.95,178,151,93
174:23,99.91,34.73,189,151,93
174:24,99.92,35.42,199,151,94
174:25,99.93,35.50,200,151,96
174:26,99.94,34.95,192,151,96
174:27,99.95,34.52,186,151,97
174:28,99.96,33.29,169,151,95
174:29,99.97,34.24,182,151,95
174:30,99.98,35.63,202,151,96
174:31,99.99,34.52,186,152,94
174:32,:0.00,33.79,176,152,93
174:33,:0.01,34.73,189,152,93
174:34,:0.02,35.02,193,152,94
174:35,:0.03,34.45,185,152,94
174:36,:0.04,34.37,184,153,94
174:37,:0.05,35.63,202,153,94
174:38,:0.06,35.63,202,153,93
174:39,:0.07,34.45,185,153,94
174:40,:0.08,34.60,187,153,94
174:41,:0.09,35.02,193,153,93
174:42,:0.10,35.36,198,153,93
174:43,:0.11,35.23,196,154,93
174:44,:0.12,35.23,196,154,93
174:45,:0.13,35.02,193,154,92
174:46,:0.14,35.23,196,154,92
174:47,:0.15,34.45,185,154,92
174:48,:0.16,34.37,184,154,92
174:49,:0.17,34.16,181,155,91
174:50,:0.18,35.08,194,155,90
174:51,:0.19,35.95,207,155,93
174:52,:0.20,34.73,189,154,93
174:53,:0.20,34.52,186,154,93
174:54,:0.21,33.65,174,155,93
174:55,:0.22,34.73,189,155,92
174:56,:0.23,35.82,205,155,92
174:57,:0.24,32.36,157,155,83
174:58,:0.25,34.24,182,154,75
174:59,:0.26,35.82,205,154,72
175:00,:0.27,36.48,215,154,73
175:01,:0.28,36.92,222,154,74
175:02,:0.29,34.95,192,153,73
175:03,:0.30,36.16,210,153,73
175:04,:0.31,35.63,202,153,73
175:05,:0.32,34.95,192,153,72
175:06,:0.33,35.50,200,153,72
175:07,:0.34,36.23,211,153,72
175:08,:0.35,36.79,220,153,73
175:09,:0.36,36.16,210,153,73
175:10,:0.37,36.08,209,153,74
175:11,:0.38,36.23,211,153,74
175:12,:0.39,36.03,208,154,73
175:13,:0.40,36.98,223,154,74
175:14,:0.41,37.05,224,154,74
175:15,:0.42,35.50,200,154,74
175:16,:0.43,35.50,200,154,72
175:17,:0.44,35.76,204,154,71
175:18,:0.45,34.95,192,154,71
175:19,:0.46,35.28,197,154,70
175:20,:0.47,36.42,214,155,70
175:21,:0.48,35.69,203,154,72
175:22,:0.49,35.28,197,155,71
175:23,:0.50,36.61,217,154,73
175:24,:0.51,35.55,201,154,73
175:25,:0.52,35.63,202,154,72
175:26,:0.53,36.16,210,154,71
175:27,:0.54,36.03,208,154,71
175:28,:0.55,35.23,196,154,71
175:29,:0.56,36.03,208,154,71
175:30,:0.57,36.61,217,154,72
175:31,:0.58,36.29,212,154,73
175:32,:0.59,35.95,207,155,74
175:33,:0.60,35.90,206,155,73
175:34,:0.61,35.76,204,154,72
175:35,:0.62,36.03,208,154,71
175:36,:0.63,35.55,201,155,72
175:37,:0.64,35.36,198,155,71
175:38,:0.65,35.69,203,155,71
175:39,:0.66,35.15,195,155,71
175:40,:0.67,35.82,205,155,71
175:41,:0.68,35.28,197,155,72
175:42,:0.69,35.63,202,156,72
175:43,:0.70,35.95,207,155,71
175:44,:0.71,35.63,202,155,70
175:45,:0.72,35.82,205,155,70
175:46,:0.73,36.03,208,155,72
175:47,:0.74,34.87,191,155,72
175:48,:0.75,36.03,208,155,71
175:49,:0.76,36.66,218,155,72
175:50,:0.77,35.55,201,155,72
175:51,:0.78,35.90,206,155,72
175:52,:0.79,34.95,192,155,71
175:53,:0.80,35.02,193,155,71
175:54,:0.81,35.82,205,156,72
175:55,:0.82,35.95,207,156,72
175:56,:0.83,35.36,198,156,73
175:57,:0.84,35.95,207,156,72
175:58,:0.85,35.55,201,156,72
175:59,:0.86,35.23,196,156,72
176:00,:0.87,34.81,190,156,71
176:01,:0.88,35.90,206,156,70
176:02,:0.89,35.36,198,156,70
176:03,:0.90,35.23,196,156,70
176:04,:0.91,34.87,191,157,70
176:05,:0.92,34.10,180,156,69
176:06,:0.93,34.68,188,156,69
176:07,:0.94,34.68,188,157,71
176:08,:0.95,36.48,215,157,70
176:09,:0.96,36.74,219,157,72
176:10,:0.97,33.57,173,156,74
176:11,:0.97,31.48,146,156,78
176:12,:0.98,33.21,168,157,85
176:13,:0.99,32.81,163,157,89
176:14,:1.00,32.36,157,157,90
176:15,:1.01,32.75,162,157,90
176:16,:1.02,34.10,180,157,90
176:17,:1.03,33.36,170,157,90
176:18,:1.04,33.52,172,157,90
176:19,:1.05,34.52,186,157,91
176:20,:1.06,33.44,171,158,91
176:21,:1.07,34.37,184,158,91
176:22,:1.08,33.52,172,158,93
176:23,:1.09,31.88,151,159,91
176:24,:1.10,34.68,188,159,88
176:25,:1.10,35.08,194,159,88
176:26,:1.11,34.37,184,159,89
176:27,:1.12,34.10,180,159,90
176:28,:1.13,32.89,164,160,91
176:29,:1.14,33.21,168,160,90
176:30,:1.15,33.13,167,160,91
176:31,:1.16,31.64,148,159,90
176:32,:1.17,31.22,143,160,90
176:33,:1.18,34.10,180,160,91
176:34,:1.19,34.24,182,160,91
176:35,:1.20,34.24,182,160,91
176:36,:1.21,34.52,186,160,92
176:37,:1.22,32.99,165,160,91
176:38,:1.23,32.99,165,160,89
176:39,:1.23,24.67,78,160,85
176:40,:1.23,0.00,0,160,63
176:41,:1.23,0.00,0,160,63
176:42,:1.23,0.00,0,161,63
176:43,:1.23,0.00,0,160,63
176:44,:1.23,0.00,0,160,63
176:45,:1.23,0.00,0,160,63
